# Desc: Find false positive rate as n/m varies (fix n)
# N=1000000
# timestamp=2022-10-12-13:27:30
#n/m  regular    hierarchal
1.015810   0.995739 1.000000
2.031618   0.798801 0.787597
3.014658   0.485110 0.478474
5.013506   0.137020 0.639132
7.012354   0.039648 0.041392
11.010050   0.005076 0.005611
13.008898   0.002171 0.056053
17.006594   0.000505 0.765800
29.032450   0.000018 0.000035
